Date_time,T_g_2_5,T_g_15,s_m_5,s_m_20,s_m_60,s_m_90,rainfall
09/21/2016 23:40,12.1,11.8,45.51,28.19,35.23,36.73,0
09/22/2016 00:00,12.1,11.8,45.42,28.18,35.23,36.73,0
09/22/2016 00:20,12.1,11.8,45.35,28.17,35.23,36.73,0
09/22/2016 00:40,12.1,11.8,45.26,28.17,35.23,36.73,0
09/22/2016 01:00,12.1,11.8,45.21,28.17,35.23,36.73,0
09/22/2016 01:20,12.1,11.8,45.12,28.17,35.23,36.73,0
09/22/2016 01:40,12.1,11.8,45.04,28.17,35.23,36.73,0
09/22/2016 02:00,12.1,11.8,44.99,28.17,35.23,36.73,0
09/22/2016 02:20,12.1,11.8,44.98,28.16,35.23,36.73,0
09/22/2016 02:40,12.1,11.8,44.92,28.16,35.23,36.73,0
09/22/2016 03:00,12.1,11.8,44.85,28.16,35.23,36.73,0
09/22/2016 03:20,12.1,11.8,44.83,28.15,35.23,36.73,0
09/22/2016 03:40,12.1,11.8,44.76,28.14,35.23,36.73,0
09/22/2016 04:00,12.1,11.8,44.76,28.14,35.23,36.73,0
09/22/2016 04:20,12.1,11.8,44.64,28.14,35.23,36.73,0
09/22/2016 04:40,12.1,11.8,44.62,28.14,35.23,36.73,0
09/22/2016 05:00,12,11.8,44.63,28.14,35.23,36.73,0
09/22/2016 05:20,12,11.8,44.57,28.14,35.24,36.73,0
09/22/2016 05:40,12,11.8,44.48,28.13,35.24,36.73,0
09/22/2016 06:00,12,11.8,44.46,28.13,35.24,36.73,0
09/22/2016 06:20,11.9,11.8,44.41,28.13,35.23,36.73,0
09/22/2016 06:40,11.9,11.8,44.32,28.12,35.23,36.73,0
09/22/2016 07:00,11.9,11.8,44.29,28.12,35.23,36.73,0
09/22/2016 07:20,11.9,11.8,44.29,28.11,35.23,36.73,0
09/22/2016 07:40,11.8,11.8,44.29,28.1,35.23,36.73,0
09/22/2016 08:00,11.8,11.8,44.36,28.08,35.23,36.73,0
09/22/2016 08:20,11.8,11.8,44.4,28.08,35.23,36.73,0
09/22/2016 08:40,11.8,11.8,44.42,28.06,35.23,36.73,0
09/22/2016 09:00,11.8,11.8,44.5,28.05,35.24,36.73,0
09/22/2016 09:20,11.8,11.8,44.5,28.05,35.24,36.73,0
09/22/2016 09:40,11.9,11.8,44.55,28.03,35.23,36.73,0
09/22/2016 10:00,12,11.8,44.5,28.01,35.23,36.73,0
09/22/2016 10:20,12,11.8,44.51,28,35.23,36.73,0
09/22/2016 10:40,12,11.8,44.53,27.99,35.23,36.73,0
09/22/2016 11:00,12,11.8,44.5,27.99,35.23,36.73,0
09/22/2016 11:20,12.1,11.8,44.48,27.99,35.23,36.73,0
09/22/2016 11:40,12.1,11.8,44.43,27.98,35.23,36.73,0
09/22/2016 12:00,12.2,11.8,44.37,27.97,35.23,36.73,0
09/22/2016 12:20,12.2,11.8,44.38,27.96,35.23,36.73,0
09/22/2016 12:40,12.3,11.8,44.37,27.95,35.23,36.73,0
09/22/2016 13:00,12.3,11.8,44.31,27.94,35.23,36.73,0
09/22/2016 13:20,12.3,11.8,44.34,27.94,35.23,36.73,0
09/22/2016 13:40,12.4,11.9,44.33,27.93,35.23,36.73,0
09/22/2016 14:00,12.4,11.9,44.27,27.93,35.23,36.73,0
09/22/2016 14:20,12.4,11.9,44.19,27.93,35.23,36.73,0
09/22/2016 14:40,12.5,11.9,44.17,27.92,35.23,36.73,0
09/22/2016 15:00,12.5,11.9,44.15,27.9,35.23,36.73,0
09/22/2016 15:20,12.5,11.9,44.13,27.89,35.23,36.73,0
09/22/2016 15:40,12.5,12,44.09,27.88,35.23,36.73,0
09/22/2016 16:00,12.5,12,44.07,27.87,35.23,36.73,0
09/22/2016 16:20,12.5,12,44.05,27.86,35.23,36.73,0
09/22/2016 16:40,12.5,12,44.02,27.86,35.23,36.73,0
09/22/2016 17:00,12.5,12,44,27.85,35.23,36.73,0
09/22/2016 17:20,12.5,12,43.98,27.85,35.23,36.73,0
09/22/2016 17:40,12.5,12,43.96,27.85,35.23,36.73,0
09/22/2016 18:00,12.5,12.1,43.94,27.85,35.23,36.73,0
09/22/2016 18:20,12.5,12.1,43.92,27.85,35.24,36.73,0
09/22/2016 18:40,12.4,12.1,43.86,27.84,35.24,36.73,0
09/22/2016 19:00,12.4,12.1,43.82,27.83,35.24,36.73,0
09/22/2016 19:20,12.4,12.1,43.81,27.83,35.24,36.73,0
09/22/2016 19:40,12.4,12.1,43.8,27.83,35.24,36.73,0
09/22/2016 20:00,12.4,12.1,43.78,27.83,35.24,36.73,0
09/22/2016 20:20,12.4,12.1,43.75,27.83,35.24,36.73,0
09/22/2016 20:40,12.4,12.1,43.73,27.82,35.24,36.73,0
09/22/2016 21:00,12.3,12.1,43.7,27.82,35.24,36.73,0
09/22/2016 21:20,12.3,12.1,43.67,27.82,35.24,36.73,0
09/22/2016 21:40,12.3,12.1,43.66,27.82,35.24,36.73,0
09/22/2016 22:00,12.2,12.1,43.68,27.82,35.24,36.73,0
09/22/2016 22:20,12.2,12.1,43.65,27.82,35.24,36.73,0
09/22/2016 22:40,12.2,12.1,43.57,27.82,35.24,36.73,0
09/22/2016 23:00,12.1,12.1,43.51,27.82,35.24,36.73,0
09/22/2016 23:20,12,12.1,43.48,27.82,35.24,36.73,0
09/22/2016 23:40,11.9,12.1,43.52,27.82,35.24,36.73,0
09/23/2016 00:00,11.9,12,43.49,27.82,35.25,36.73,0
09/23/2016 00:20,11.8,12,43.47,27.81,35.25,36.73,0
09/23/2016 00:40,11.7,12,43.39,27.81,35.25,36.73,0
09/23/2016 01:00,11.7,12,43.09,27.81,35.25,36.73,0
09/23/2016 01:20,11.6,12,43.03,27.81,35.25,36.73,0
09/23/2016 01:40,11.6,12,42.97,27.81,35.25,36.73,0
09/23/2016 02:00,11.5,11.9,43.01,27.81,35.25,36.73,0
09/23/2016 02:20,11.4,11.9,43.01,27.81,35.25,36.73,0
09/23/2016 02:40,11.3,11.9,43,27.81,35.25,36.73,0
09/23/2016 03:00,11.3,11.9,42.98,27.81,35.25,36.73,0
09/23/2016 03:20,11.2,11.8,42.98,27.81,35.25,36.73,0
09/23/2016 03:40,11.1,11.8,43.04,27.81,35.25,36.73,0
09/23/2016 04:00,11,11.8,43,27.81,35.25,36.73,0
09/23/2016 04:20,11,11.7,42.95,27.81,35.25,36.73,0
09/23/2016 04:40,10.9,11.7,42.96,27.81,35.25,36.73,0
09/23/2016 05:00,10.8,11.7,42.96,27.81,35.25,36.73,0
09/23/2016 05:20,10.8,11.6,42.9,27.81,35.25,36.73,0
09/23/2016 05:40,10.7,11.6,42.79,27.81,35.25,36.73,0
09/23/2016 06:00,10.7,11.6,42.8,27.82,35.25,36.74,0
09/23/2016 06:20,10.7,11.5,42.83,27.82,35.24,36.74,0
09/23/2016 06:40,10.7,11.5,42.82,27.82,35.24,36.74,0
09/23/2016 07:00,10.7,11.5,42.82,27.81,35.24,36.74,0
09/23/2016 07:20,10.7,11.5,42.81,27.81,35.24,36.74,0
09/23/2016 07:40,10.7,11.4,42.8,27.81,35.24,36.74,0
09/23/2016 08:00,10.7,11.4,42.85,27.81,35.24,36.74,0
09/23/2016 08:20,10.8,11.4,42.87,27.81,35.24,36.74,0
09/23/2016 08:40,10.9,11.4,42.86,27.81,35.24,36.74,0
09/23/2016 09:00,10.9,11.3,43.02,27.81,35.24,36.74,0
09/23/2016 09:20,11,11.3,43.08,27.8,35.24,36.74,0
09/23/2016 09:40,11,11.3,43.03,27.78,35.24,36.74,0
09/23/2016 10:00,11.1,11.3,43.01,27.78,35.24,36.74,0
09/23/2016 10:20,11.3,11.3,43.12,27.76,35.24,36.74,0
09/23/2016 10:40,11.4,11.3,43.1,27.76,35.24,36.74,0
09/23/2016 11:00,11.5,11.3,43.14,27.75,35.24,36.74,0
09/23/2016 11:20,11.7,11.3,43.15,27.75,35.24,36.74,0
09/23/2016 11:40,11.8,11.3,43.1,27.73,35.24,36.74,0
09/23/2016 12:00,12,11.4,43.13,27.72,35.24,36.74,0
09/23/2016 12:20,12.1,11.4,43.14,27.71,35.24,36.74,0
09/23/2016 12:40,12.3,11.4,43.15,27.7,35.24,36.74,0
09/23/2016 13:00,12.4,11.5,43.15,27.69,35.23,36.74,0
09/23/2016 13:20,12.6,11.5,43.14,27.69,35.23,36.74,0
09/23/2016 13:40,12.7,11.5,43.17,27.68,35.23,36.74,0
09/23/2016 14:00,12.9,11.6,43.21,27.67,35.23,36.73,0
09/23/2016 14:20,13,11.6,43.21,27.66,35.23,36.73,0
09/23/2016 14:40,13.1,11.7,43.22,27.64,35.23,36.73,0
09/23/2016 15:00,13.2,11.7,43.21,27.64,35.23,36.73,0
09/23/2016 15:20,13.3,11.8,43.22,27.64,35.23,36.73,0
09/23/2016 15:40,13.4,11.8,43.09,27.64,35.23,36.73,0
09/23/2016 16:00,13.4,11.9,42.94,27.63,35.23,36.73,0
09/23/2016 16:20,13.5,11.9,42.95,27.63,35.23,36.73,0
09/23/2016 16:40,13.5,12,42.9,27.62,35.23,36.73,0
09/23/2016 17:00,13.5,12.1,42.91,27.62,35.23,36.73,0
09/23/2016 17:20,13.5,12.1,42.82,27.62,35.23,36.73,0
09/23/2016 17:40,13.5,12.1,42.75,27.62,35.23,36.73,0
09/23/2016 18:00,13.5,12.2,42.65,27.63,35.23,36.73,0
09/23/2016 18:20,13.4,12.2,42.56,27.63,35.23,36.73,0
09/23/2016 18:40,13.4,12.3,42.54,27.63,35.23,36.73,0
09/23/2016 19:00,13.3,12.3,42.42,27.63,35.23,36.73,0
09/23/2016 19:20,13.2,12.3,42.32,27.63,35.23,36.73,0
09/23/2016 19:40,13.1,12.3,42.28,27.63,35.23,36.73,0
09/23/2016 20:00,13,12.4,42.33,27.63,35.24,36.73,0
09/23/2016 20:20,12.9,12.4,42.27,27.63,35.24,36.73,0
09/23/2016 20:40,12.8,12.4,42.23,27.63,35.24,36.73,0
09/23/2016 21:00,12.7,12.4,42.14,27.63,35.24,36.74,0
09/23/2016 21:20,12.6,12.4,42.11,27.63,35.24,36.73,0
09/23/2016 21:40,12.5,12.4,42.06,27.63,35.24,36.73,0
09/23/2016 22:00,12.5,12.3,42.05,27.63,35.24,36.73,0
09/23/2016 22:20,12.4,12.3,41.96,27.63,35.24,36.73,0
09/23/2016 22:40,12.3,12.3,42.06,27.63,35.24,36.74,0
09/23/2016 23:00,12.2,12.3,42.08,27.63,35.24,36.74,0
09/23/2016 23:20,12.1,12.3,42.02,27.63,35.24,36.73,0
09/23/2016 23:40,12.1,12.2,41.82,27.63,35.24,36.73,0
09/24/2016 00:00,12,12.2,41.61,27.63,35.24,36.73,0
09/24/2016 00:20,11.9,12.2,41.52,27.63,35.24,36.74,0
09/24/2016 00:40,11.9,12.2,41.54,27.63,35.24,36.73,0
09/24/2016 01:00,11.8,12.1,41.6,27.64,35.24,36.73,0
09/24/2016 01:20,11.8,12.1,41.68,27.64,35.25,36.73,0
09/24/2016 01:40,11.7,12.1,41.72,27.64,35.25,36.73,0
09/24/2016 02:00,11.6,12,41.69,27.64,35.25,36.73,0
09/24/2016 02:20,11.6,12,41.68,27.64,35.25,36.73,0
09/24/2016 02:40,11.5,12,41.64,27.63,35.25,36.73,0
09/24/2016 03:00,11.5,12,41.57,27.63,35.25,36.74,0
09/24/2016 03:20,11.4,11.9,41.59,27.63,35.25,36.73,0
09/24/2016 03:40,11.4,11.9,41.58,27.63,35.25,36.73,0
09/24/2016 04:00,11.3,11.9,41.53,27.63,35.25,36.74,0
09/24/2016 04:20,11.3,11.8,41.59,27.63,35.25,36.73,0
09/24/2016 04:40,11.2,11.8,41.55,27.63,35.25,36.73,0
09/24/2016 05:00,11.2,11.8,41.49,27.63,35.25,36.73,0
09/24/2016 05:20,11.1,11.7,41.5,27.63,35.25,36.74,0
09/24/2016 05:40,11,11.7,41.52,27.63,35.25,36.73,0
09/24/2016 06:00,11,11.7,41.53,27.63,35.25,36.74,0
09/24/2016 06:20,11,11.7,41.58,27.64,35.24,36.74,0
09/24/2016 06:40,11,11.6,41.62,27.64,35.24,36.74,0
09/24/2016 07:00,11,11.6,41.63,27.64,35.24,36.74,0
09/24/2016 07:20,11.1,11.6,41.7,27.64,35.24,36.74,0
09/24/2016 07:40,11.1,11.6,41.7,27.64,35.24,36.74,0
09/24/2016 08:00,11.2,11.5,41.79,27.64,35.24,36.74,0
09/24/2016 08:20,11.2,11.5,41.97,27.63,35.24,36.74,0
09/24/2016 08:40,11.3,11.5,42.12,27.63,35.24,36.74,0
09/24/2016 09:00,11.4,11.5,42.09,27.63,35.24,36.74,0
09/24/2016 09:20,11.5,11.5,42.24,27.63,35.24,36.74,0
09/24/2016 09:40,11.6,11.5,42.34,27.63,35.24,36.74,0
09/24/2016 10:00,11.7,11.5,42.37,27.63,35.24,36.74,0
09/24/2016 10:20,11.9,11.5,42.43,27.62,35.24,36.74,0
09/24/2016 10:40,12,11.5,42.47,27.61,35.23,36.74,0
09/24/2016 11:00,12.2,11.5,42.57,27.61,35.23,36.74,0
09/24/2016 11:20,12.3,11.5,42.48,27.6,35.23,36.74,0
09/24/2016 11:40,12.4,11.6,42.47,27.6,35.23,36.74,0
09/24/2016 12:00,12.5,11.6,42.4,27.59,35.23,36.74,0
09/24/2016 12:20,12.6,11.7,42.28,27.57,35.23,36.74,0
09/24/2016 12:40,12.7,11.7,42.32,27.57,35.23,36.73,0
09/24/2016 13:00,12.8,11.7,42.31,27.56,35.23,36.74,0
09/24/2016 13:20,12.9,11.8,42.27,27.56,35.23,36.73,0
09/24/2016 13:40,13.1,11.8,42.23,27.55,35.23,36.73,0
09/24/2016 14:00,13.1,11.9,42.25,27.54,35.23,36.73,0
09/24/2016 14:20,13.2,11.9,42.15,27.53,35.23,36.73,0
09/24/2016 14:40,13.2,11.9,41.63,27.53,35.23,36.73,0
09/24/2016 15:00,13.3,12,41.57,27.52,35.23,36.73,0
09/24/2016 15:20,13.4,12,41.59,27.52,35.23,36.73,0
09/24/2016 15:40,13.5,12.1,41.59,27.51,35.23,36.73,0
09/24/2016 16:00,13.6,12.1,41.52,27.51,35.22,36.73,0
09/24/2016 16:20,13.6,12.2,41.5,27.51,35.23,36.73,0
09/24/2016 16:40,13.6,12.2,41.45,27.51,35.22,36.73,0
09/24/2016 17:00,13.6,12.3,41.4,27.49,35.22,36.73,0
09/24/2016 17:20,13.6,12.3,41.38,27.49,35.22,36.73,0
09/24/2016 17:40,13.5,12.3,41.37,27.49,35.22,36.73,0
09/24/2016 18:00,13.5,12.4,41.27,27.49,35.22,36.73,0
09/24/2016 18:20,13.5,12.4,41.22,27.49,35.23,36.73,0
09/24/2016 18:40,13.4,12.4,41.2,27.49,35.23,36.73,0
09/24/2016 19:00,13.4,12.4,41.28,27.49,35.22,36.73,0
09/24/2016 19:20,13.3,12.5,41.31,27.5,35.23,36.73,0
09/24/2016 19:40,13.3,12.5,41.26,27.5,35.23,36.73,0
09/24/2016 20:00,13.3,12.5,41.22,27.5,35.23,36.73,0
09/24/2016 20:20,13.2,12.5,41.18,27.5,35.23,36.73,0
09/24/2016 20:40,13.2,12.5,41.15,27.5,35.23,36.73,0
09/24/2016 21:00,13.1,12.5,41.14,27.51,35.23,36.73,0
09/24/2016 21:20,13.1,12.5,41.1,27.51,35.23,36.73,0
09/24/2016 21:40,13,12.5,41.02,27.52,35.23,36.73,0
09/24/2016 22:00,13,12.5,41.01,27.51,35.24,36.73,0
09/24/2016 22:20,13,12.5,41,27.52,35.24,36.73,0
09/24/2016 22:40,12.9,12.5,40.99,27.52,35.24,36.73,0
09/24/2016 23:00,12.9,12.5,40.97,27.52,35.24,36.73,0
09/24/2016 23:20,12.9,12.5,40.97,27.52,35.24,36.73,0
09/24/2016 23:40,12.9,12.5,40.94,27.52,35.24,36.73,0
09/25/2016 00:00,12.9,12.5,40.96,27.52,35.24,36.73,0
09/25/2016 00:20,12.8,12.5,40.96,27.52,35.24,36.73,0
09/25/2016 00:40,12.8,12.5,40.93,27.52,35.24,36.73,0
09/25/2016 01:00,12.8,12.5,40.93,27.52,35.24,36.73,0
09/25/2016 01:20,12.8,12.5,40.94,27.52,35.24,36.73,0
09/25/2016 01:40,12.8,12.5,40.93,27.52,35.24,36.73,0
09/25/2016 02:00,12.8,12.5,40.93,27.52,35.24,36.73,0
09/25/2016 02:20,12.8,12.5,40.98,27.52,35.24,36.73,0
09/25/2016 02:40,12.8,12.5,40.96,27.52,35.24,36.73,0.2
09/25/2016 03:00,12.8,12.5,40.95,27.52,35.24,36.73,0
09/25/2016 03:20,12.8,12.5,40.95,27.52,35.24,36.73,0
09/25/2016 03:40,12.7,12.5,40.91,27.51,35.25,36.74,0.2
09/25/2016 04:00,12.7,12.5,40.95,27.52,35.25,36.74,0.2
09/25/2016 04:20,12.7,12.5,40.96,27.52,35.25,36.74,0
09/25/2016 04:40,12.7,12.5,40.95,27.52,35.25,36.74,0.2
09/25/2016 05:00,12.7,12.4,40.94,27.52,35.25,36.74,0
09/25/2016 05:20,12.7,12.4,40.97,27.52,35.25,36.74,0
09/25/2016 05:40,12.7,12.4,40.94,27.52,35.25,36.74,0.2
09/25/2016 06:00,12.6,12.4,40.93,27.52,35.25,36.74,0
09/25/2016 06:20,12.6,12.4,40.93,27.52,35.25,36.74,0
09/25/2016 06:40,12.6,12.4,40.94,27.52,35.25,36.74,0
09/25/2016 07:00,12.6,12.4,40.95,27.52,35.25,36.74,0
09/25/2016 07:20,12.6,12.4,40.97,27.52,35.25,36.74,0
09/25/2016 07:40,12.6,12.4,41,27.52,35.25,36.74,0
09/25/2016 08:00,12.6,12.4,40.95,27.52,35.25,36.74,0
09/25/2016 08:20,12.6,12.4,41,27.52,35.25,36.74,0
09/25/2016 08:40,12.7,12.4,41.08,27.52,35.25,36.74,0
09/25/2016 09:00,12.7,12.4,41.11,27.52,35.25,36.74,0
09/25/2016 09:20,12.7,12.4,41.14,27.52,35.25,36.74,0
09/25/2016 09:40,12.8,12.4,41.17,27.52,35.25,36.74,0
09/25/2016 10:00,12.8,12.4,41.22,27.52,35.25,36.74,0
09/25/2016 10:20,12.8,12.4,41.24,27.51,35.25,36.74,0
09/25/2016 10:40,12.8,12.4,41.23,27.51,35.25,36.74,0
09/25/2016 11:00,12.9,12.4,41.2,27.5,35.25,36.74,0
09/25/2016 11:20,13,12.4,41.2,27.51,35.25,36.74,0
09/25/2016 11:40,13,12.4,41.22,27.51,35.25,36.74,0
09/25/2016 12:00,13,12.5,41.26,27.51,35.25,36.74,0
09/25/2016 12:20,13.1,12.5,41.28,27.5,35.25,36.74,0
09/25/2016 12:40,13.1,12.5,41.33,27.49,35.25,36.74,0
09/25/2016 13:00,13.2,12.5,41.33,27.49,35.25,36.74,0
09/25/2016 13:20,13.3,12.5,41.36,27.49,35.25,36.74,0
09/25/2016 13:40,13.3,12.5,41.38,27.49,35.25,36.74,0
09/25/2016 14:00,13.4,12.6,41.42,27.48,35.25,36.74,0
09/25/2016 14:20,13.5,12.6,41.36,27.47,35.25,36.74,0
09/25/2016 14:40,13.5,12.6,41.37,27.46,35.24,36.74,0
09/25/2016 15:00,13.5,12.6,41.36,27.45,35.25,36.74,0
09/25/2016 15:20,13.6,12.7,41.28,27.45,35.25,36.74,0
09/25/2016 15:40,13.6,12.7,41.26,27.44,35.25,36.74,0
09/25/2016 16:00,13.6,12.7,41.23,27.44,35.25,36.74,0
09/25/2016 16:20,13.6,12.7,41.18,27.43,35.25,36.74,0
09/25/2016 16:40,13.6,12.8,41.16,27.42,35.24,36.74,0
09/25/2016 17:00,13.6,12.8,41.17,27.41,35.24,36.74,0
09/25/2016 17:20,13.5,12.8,41.12,27.42,35.24,36.74,0
09/25/2016 17:40,13.5,12.8,41.07,27.42,35.24,36.74,0
09/25/2016 18:00,13.5,12.9,41.01,27.42,35.24,36.74,0
09/25/2016 18:20,13.4,12.9,40.92,27.41,35.25,36.74,0
09/25/2016 18:40,13.3,12.9,40.89,27.41,35.25,36.74,0
09/25/2016 19:00,13.2,12.9,40.84,27.41,35.25,36.74,0
09/25/2016 19:20,13.1,12.9,40.8,27.41,35.25,36.74,0
09/25/2016 19:40,13,12.9,40.74,27.41,35.25,36.74,0
09/25/2016 20:00,12.9,12.9,40.65,27.41,35.25,36.74,0
09/25/2016 20:20,12.9,12.9,40.6,27.41,35.25,36.74,0
09/25/2016 20:40,12.8,12.9,40.57,27.41,35.25,36.74,0
09/25/2016 21:00,12.7,12.9,40.53,27.41,35.26,36.74,0
09/25/2016 21:20,12.6,12.8,40.44,27.41,35.26,36.74,0
09/25/2016 21:40,12.5,12.8,40.46,27.41,35.26,36.74,0
09/25/2016 22:00,12.3,12.8,40.54,27.41,35.26,36.74,0
09/25/2016 22:20,12.2,12.8,40.54,27.41,35.26,36.74,0
09/25/2016 22:40,12.1,12.7,40.52,27.4,35.26,36.74,0
09/25/2016 23:00,12.1,12.7,40.49,27.4,35.26,36.74,0
09/25/2016 23:20,12,12.7,40.46,27.4,35.26,36.74,0
09/25/2016 23:40,11.9,12.7,40.51,27.4,35.26,36.74,0
09/26/2016 00:00,11.9,12.6,40.49,27.4,35.26,36.74,0
09/26/2016 00:20,11.8,12.6,40.46,27.4,35.26,36.74,0
09/26/2016 00:40,11.7,12.5,40.44,27.4,35.26,36.74,0
09/26/2016 01:00,11.6,12.5,40.41,27.4,35.26,36.74,0
09/26/2016 01:20,11.5,12.5,40.34,27.4,35.26,36.74,0
09/26/2016 01:40,11.4,12.4,40.32,27.4,35.26,36.74,0
09/26/2016 02:00,11.4,12.4,40.3,27.4,35.26,36.74,0
09/26/2016 02:20,11.3,12.3,40.28,27.4,35.26,36.74,0
09/26/2016 02:40,11.2,12.3,40.26,27.4,35.26,36.74,0
09/26/2016 03:00,11.1,12.3,40.26,27.39,35.26,36.74,0
09/26/2016 03:20,11,12.2,40.21,27.39,35.26,36.74,0
09/26/2016 03:40,10.9,12.2,40.19,27.39,35.26,36.74,0
09/26/2016 04:00,10.8,12.1,40.21,27.39,35.26,36.74,0
09/26/2016 04:20,10.8,12.1,40.2,27.39,35.26,36.74,0
09/26/2016 04:40,10.7,12,40.14,27.39,35.26,36.74,0
09/26/2016 05:00,10.6,12,40.14,27.39,35.26,36.74,0
09/26/2016 05:20,10.6,11.9,40.12,27.39,35.26,36.74,0
09/26/2016 05:40,10.5,11.9,40.06,27.39,35.26,36.74,0
09/26/2016 06:00,10.4,11.9,39.95,27.39,35.26,36.74,0
09/26/2016 06:20,10.4,11.8,39.97,27.39,35.26,36.75,0
09/26/2016 06:40,10.3,11.8,40,27.4,35.26,36.75,0
09/26/2016 07:00,10.3,11.7,40.02,27.4,35.26,36.75,0
09/26/2016 07:20,10.3,11.7,40.02,27.39,35.26,36.75,0
09/26/2016 07:40,10.4,11.6,40.12,27.39,35.26,36.75,0
09/26/2016 08:00,10.4,11.6,40.17,27.39,35.26,36.75,0
09/26/2016 08:20,10.5,11.6,40.28,27.39,35.26,36.75,0
09/26/2016 08:40,10.6,11.5,40.34,27.39,35.26,36.75,0
09/26/2016 09:00,10.7,11.5,40.4,27.39,35.26,36.75,0
09/26/2016 09:20,10.8,11.5,40.48,27.39,35.26,36.75,0
09/26/2016 09:40,10.9,11.5,40.5,27.38,35.26,36.75,0
09/26/2016 10:00,11.1,11.4,40.57,27.38,35.26,36.75,0
09/26/2016 10:20,11.2,11.4,40.55,27.37,35.25,36.75,0
09/26/2016 10:40,11.4,11.4,40.61,27.37,35.25,36.75,0
09/26/2016 11:00,11.5,11.5,40.62,27.37,35.25,36.75,0
09/26/2016 11:20,11.6,11.5,40.17,27.36,35.25,36.75,0
09/26/2016 11:40,11.7,11.5,40.1,27.35,35.25,36.74,0
09/26/2016 12:00,11.8,11.5,40.21,27.33,35.24,36.74,0
09/26/2016 12:20,11.9,11.5,40.13,27.33,35.24,36.74,0
09/26/2016 12:40,12,11.6,40.1,27.32,35.24,36.74,0
09/26/2016 13:00,12,11.6,40.12,27.31,35.24,36.74,0
09/26/2016 13:20,12,11.6,40.09,27.3,35.24,36.74,0
09/26/2016 13:40,12,11.7,40.12,27.29,35.24,36.74,0
09/26/2016 14:00,12.1,11.7,40.16,27.29,35.24,36.74,0
09/26/2016 14:20,12.1,11.7,40.12,27.29,35.24,36.74,0
09/26/2016 14:40,12.1,11.8,40.07,27.28,35.23,36.74,0
09/26/2016 15:00,12.2,11.8,40.06,27.27,35.24,36.74,0
09/26/2016 15:20,12.2,11.8,39.99,27.26,35.23,36.74,0
09/26/2016 15:40,12.2,11.8,40.02,27.26,35.23,36.74,0
09/26/2016 16:00,12.2,11.8,39.99,27.26,35.23,36.74,0
09/26/2016 16:20,12.2,11.9,39.93,27.25,35.23,36.74,0
09/26/2016 16:40,12.2,11.9,39.89,27.25,35.23,36.74,0
09/26/2016 17:00,12.2,11.9,39.92,27.25,35.23,36.74,0
09/26/2016 17:20,12.2,11.9,39.87,27.25,35.23,36.74,0
09/26/2016 17:40,12.2,11.9,39.9,27.25,35.23,36.74,0
09/26/2016 18:00,12.2,12,39.86,27.25,35.23,36.74,0
09/26/2016 18:20,12.2,12,39.85,27.25,35.23,36.74,0
09/26/2016 18:40,12.2,12,39.77,27.25,35.23,36.74,0
09/26/2016 19:00,12.1,12,39.71,27.25,35.23,36.74,0
09/26/2016 19:20,12,12,39.64,27.25,35.23,36.74,0
09/26/2016 19:40,11.9,12,39.52,27.25,35.23,36.74,0
09/26/2016 20:00,11.8,12,39.42,27.25,35.24,36.74,0
09/26/2016 20:20,11.7,12,39.38,27.24,35.23,36.74,0
09/26/2016 20:40,11.6,12,39.33,27.24,35.24,36.74,0
09/26/2016 21:00,11.6,12,39.29,27.24,35.24,36.74,0
09/26/2016 21:20,11.5,12,39.37,27.24,35.24,36.74,0
09/26/2016 21:40,11.4,12,39.44,27.24,35.24,36.74,0
09/26/2016 22:00,11.4,12,39.41,27.24,35.24,36.74,0
09/26/2016 22:20,11.3,11.9,39.4,27.24,35.24,36.74,0
09/26/2016 22:40,11.2,11.9,39.37,27.24,35.24,36.74,0
09/26/2016 23:00,11.2,11.9,39.38,27.24,35.24,36.74,0
09/26/2016 23:20,11.1,11.8,39.37,27.24,35.24,36.74,0
09/26/2016 23:40,11.1,11.8,39.36,27.24,35.24,36.74,0.2
09/27/2016 00:00,11.1,11.8,39.22,27.24,35.24,36.74,0
09/27/2016 00:20,11.1,11.8,39.26,27.24,35.24,36.74,0
09/27/2016 00:40,11.1,11.7,39.21,27.24,35.24,36.74,0
09/27/2016 01:00,11.1,11.7,39.29,27.24,35.24,36.74,0.2
09/27/2016 01:20,11.1,11.7,39.34,27.24,35.24,36.74,0.8
09/27/2016 01:40,11.1,11.7,39.28,27.24,35.24,36.74,0
09/27/2016 02:00,11.1,11.7,39.26,27.25,35.24,36.74,0
09/27/2016 02:20,11.1,11.6,39.51,27.25,35.24,36.74,0
09/27/2016 02:40,11.1,11.6,39.54,27.25,35.24,36.74,0
09/27/2016 03:00,11.1,11.6,39.45,27.25,35.24,36.74,0.2
09/27/2016 03:20,11.1,11.6,39.41,27.25,35.24,36.74,0.2
09/27/2016 03:40,11.1,11.6,39.41,27.25,35.24,36.74,0
09/27/2016 04:00,11.1,11.6,39.44,27.26,35.24,36.74,0
09/27/2016 04:20,11.1,11.6,39.45,27.26,35.23,36.74,0
09/27/2016 04:40,11.2,11.5,39.47,27.26,35.23,36.74,0
09/27/2016 05:00,11.2,11.5,39.5,27.26,35.23,36.75,0
09/27/2016 05:20,11.2,11.5,39.68,27.26,35.23,36.75,0
09/27/2016 05:40,11.1,11.5,39.75,27.26,35.23,36.75,0
09/27/2016 06:00,11.1,11.5,39.77,27.26,35.23,36.75,0
